names,budget_x,revenue,score_scaled,budget_x_scaled,revenue_scaled,year_scaled,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_Unknown,genre_War,genre_Western,lang_ Chinese,lang_ English,lang_ French,lang_ German,lang_ Italian,lang_ Japanese,lang_ Korean,"lang_ Spanish, Castilian",lang_Other,country_ES,country_FR,country_GB,country_HK,country_IT,country_JP,country_KR,country_Other,country_US,status_ Post Production,status_ Released
Tender Cousins,38998000.0,360848744.0,-0.75,-0.12148851590106007,0.514094062560028,-1.8333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
Wish Upon,12000000.0,23477345.0,-0.75,-0.4196113074204947,-0.3451661105100646,0.2222222222222222,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Stillwater,20000000.0,19754272.0,0.16666666666666666,-0.33127208480565373,-0.3546485039785536,0.4444444444444444,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Fenced In,135159000.0,234980052.8,-0.5,0.9403599823321555,0.19351575122363035,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
Freedom Writers,21000000.0,43632609.0,1.1666666666666667,-0.3202296819787986,-0.29383213352135906,-0.3333333333333333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Unwelcome,146740000.0,301123555.2,-0.4166666666666667,1.0682420494699647,0.3619783935464494,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
Jesse Rodriguez vs. Cristian Gonzalez,184600000.0,178359863.0,-2.0,1.4863074204946995,0.0493082865985407,0.5555555555555556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Downton Abbey: A New Era,40000000.0,88000000.0,0.5833333333333334,-0.11042402826855123,-0.18083164746258537,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Strangers: Prey at Night,5000000.0,32144262.0,-0.75,-0.49690812720848054,-0.32309210950263445,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Devil,10000000.0,63354114.0,-0.3333333333333333,-0.4416961130742049,-0.2436029088457288,-0.16666666666666666,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Creepshow,8000000.0,20036244.0,0.3333333333333333,-0.4637809187279152,-0.353930342005609,-1.6666666666666667,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Jarhead 3: The Siege,167000000.0,486643416.8,-0.16666666666666666,1.2919611307420495,0.8344838544683328,0.16666666666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The Bone Collector,48000000.0,151463090.0,0.25,-0.022084805653710248,-0.019195818644260256,-0.7777777777777778,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3096 Days,515001.4,6677474.0,0.8333333333333334,-0.5464332884275619,-0.38795414798390876,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Oxygen,105000000.0,449383521.4,0.08333333333333333,0.6073321554770318,0.7395856376518635,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
The Substitute,100300000.0,394284937.6,-0.6666666666666666,0.5554328621908127,0.5992535917456693,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
Deep,106160000.0,317891223.8,-0.16666666666666666,0.6201413427561837,0.4046844138727841,0.4444444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
Young Mother's Friend,201940000.0,38157314.0,-2.0,1.6777826855123674,-0.3077773077218247,0.2777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Halloween: The Curse of Michael Myers,5000000.0,15126948.0,-1.0833333333333333,-0.49690812720848054,-0.3664339583261268,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Mirrors,35000000.0,77220596.0,-0.25,-0.16563604240282687,-0.20828599769525713,-0.2777777777777778,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Dirty Dozen,5400000.0,45300000.0,0.9166666666666666,-0.4924911660777385,-0.28958541111548164,-2.1666666666666665,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Descent,7000000.0,57051053.0,0.4166666666666667,-0.4748233215547703,-0.2596563422481594,-0.3888888888888889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Into the Deep,15240689.0,42195.0,-0.25,-0.3838263140459364,-0.4048537162306775,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Monster Hunt,28933400.0,387053506.0,-0.08333333333333333,-0.23262588339222615,0.5808356666145572,0.1111111111111111,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
EuroTrip,25000000.0,20796847.0,0.0,-0.2760600706713781,-0.3519931420314712,-0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Curious George,50000000.0,71052604.0,-0.08333333333333333,0.0,-0.22399542027560737,-0.3888888888888889,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Booksmart,6000000.0,24948141.0,0.4166666666666667,-0.48586572438162545,-0.3414201011291366,0.3333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Speed 2: Cruise Control,110000000.0,150468000.0,-1.5833333333333333,0.6625441696113075,-0.021730239784151603,-0.8888888888888888,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Dragon Ball: Mystical Adventure,57104639.8,8201600.0,0.25,0.07845229461130739,-0.3840723110101094,-1.3888888888888888,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Dragons: Dawn Of The Dragon Racers,115140000.0,381739104.4,0.5833333333333334,0.7193021201413428,0.5673002760861502,0.05555555555555555,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Red Corner,48000000.0,22420000.0,-0.25,-0.022084805653710248,-0.3478590905622794,-0.8888888888888888,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Molly's Game,30000000.0,59284015.0,0.5,-0.22084805653710246,-0.2539691520468972,0.2777777777777778,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
[REC]⁴ Apocalypse,3000000.0,4915757.0,-0.75,-0.5189929328621908,-0.3924411117834706,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
Million Dollar Baby,30000000.0,231928227.0,1.25,-0.22084805653710246,0.18574297506992982,-0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Punisher: War Zone,35000000.0,10157534.0,-0.5833333333333334,-0.16563604240282687,-0.37909069077693225,-0.2777777777777778,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
My Daughter's Killer,77400000.0,431611098.0,-0.08333333333333333,0.3025618374558304,0.6943205806499244,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
The Girl Who Escaped: The Kara Robinson Story,87600000.0,830669408.0,0.6666666666666666,0.41519434628975266,1.710692785087025,0.5555555555555556,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Adultery Alumni Association 3,108000000.0,973912359.0,1.0833333333333333,0.6404593639575972,2.075522059981578,0.3888888888888889,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Doctor Zhivago,11000000.0,112040388.0,0.9166666666666666,-0.43065371024734983,-0.11960254501115862,-2.1666666666666665,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Doraemon: Nobita and the Tin Labyrinth,4000000.0,14800000.0,0.6666666666666666,-0.5079505300353356,-0.3672666708675504,-1.1111111111111112,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Sister-in-law's Seduction,181600000.0,175269998.8,-2.0,1.4531802120141342,0.04143862943398932,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
Inkô fechi: Hentai uneri shiri,167540000.0,175269998.8,-2.0,1.2979240282685511,0.04143862943398932,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Fences,24000000.0,64282881.0,0.3333333333333333,-0.2871024734982332,-0.24123740751536324,0.2222222222222222,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Ultimate Avengers: The Movie,57104639.8,6700000.0,0.25,0.07845229461130739,-0.38789677591646043,-0.3888888888888889,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Cencoroll Connect,73200000.0,498693699.0,0.4166666666666667,0.25618374558303886,0.8651750381294453,0.3333333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
Grudge,75744000.0,298222862.4,-0.25,0.2842756183745583,0.35459054204291635,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
Science Fiction Volume One: The Osiris Child,88400000.0,235364405.4,-0.8333333333333334,0.42402826855123676,0.1944946690648429,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Who Am I,1204600.0,7700259.0,0.9166666666666666,-0.5388184628975266,-0.385349189713236,0.05555555555555555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
The Strange Thing About the Johnsons,98000000.0,381840101.6,0.4166666666666667,0.5300353356890459,0.5675575085362301,-0.1111111111111111,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Deadpool: No Good Deed,86000000.0,634448192.8,0.5833333333333334,0.39752650176678445,1.2109317625684093,0.2222222222222222,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Girl Friday,61498000.0,254671383.8,-0.5833333333333334,0.12696554770318022,0.24366812493756357,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
Friends: The Reunion,126000000.0,601130942.4,1.1666666666666667,0.8392226148409894,1.1260751729767007,0.4444444444444444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Clash of the Titans,125000000.0,493214888.0,0.3333333333333333,0.8281802120141343,0.8512209089352324,-1.7777777777777777,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Clash of the Titans,15000000.0,44400000.0,0.3333333333333333,-0.38648409893992935,-0.29187764500980495,-1.7777777777777777,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Texas Chainsaw Massacre 2,4700000.0,8025872.0,-0.6666666666666666,-0.5002208480565371,-0.38451987731875564,-1.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The Royal Treatment,145200000.0,447114880.8,0.16666666666666666,1.0512367491166077,0.7338075766770213,0.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Nerve,20000000.0,85583945.0,0.5,-0.33127208480565373,-0.18698516208652913,0.16666666666666666,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Run,1700000.0,3400000.0,0.75,-0.5333480565371025,-0.39630163352897935,0.4444444444444444,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Hot Fuzz,16000000.0,80976736.0,0.8333333333333334,-0.3754416961130742,-0.19871938500656416,-0.3333333333333333,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Brahmāstra Part One: Shiva,22000000.0,331524155.0,0.16666666666666666,-0.30918727915194344,0.43940648829013756,0.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Skiptrace,32000000.0,58500000.0,-0.75,-0.19876325088339222,-0.255965980665406,0.16666666666666666,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
The Kingdom,72500000.0,86802457.0,0.16666666666666666,0.24845406360424027,-0.18388170152315167,-0.3333333333333333,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
The Trip,76000000.0,454211306.6,0.16666666666666666,0.2871024734982332,0.7518816519518109,0.4444444444444444,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
Fate/kaleid liner Prisma☆Illya: Vow in the Snow,57104639.8,1118410.0,0.25,0.07845229461130739,-0.40211267567447845,0.2222222222222222,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
The Dukes of Hazzard,53000000.0,109848461.0,-0.8333333333333334,0.03312720848056537,-0.12518522208147248,-0.4444444444444444,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Piranha,660000.0,16000000.0,-0.5,-0.5448321554770318,-0.36421035900845256,-1.9444444444444444,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
Latte and the Magic Waterstone,89013252.0,4983582.0,0.16666666666666666,0.4308000441696113,-0.39226836649026786,0.3333333333333333,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
Doraemon: Nobita's Great Adventure in the Antarctic Kachi Kochi,101600000.0,605173999.8,0.8333333333333334,0.5697879858657244,1.1363725432088947,0.2222222222222222,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
